;Activity;Hour
23410;breakfast_Retiree;9.983333333333333
23411;workout_Retiree;12.0
23412;lunch_Retiree;13.033333333333333
23413;dinner_Retiree;18.783333333333335
23414;workout_Retiree;21.0
23415;sleep_Retiree;22.55
23416;breakfast_Retiree;8.733333333333333
23417;workout_Retiree;10.0
23418;lunch_Retiree;13.45
23419;dinner_Retiree;19.5
23420;sleep_Retiree;23.2
23421;breakfast_Retiree;9.233333333333333
23422;lunch_Retiree;13.466666666666667
23423;workout_Retiree;15.0
23424;dinner_Retiree;19.083333333333332
23425;sleep_Retiree;22.466666666666665
23426;breakfast_Retiree;7.583333333333333
23427;workout_Retiree;9.0
23428;lunch_Retiree;12.516666666666667
23429;dinner_Retiree;19.9
23430;sleep_Retiree;22.6
23431;breakfast_Retiree;8.833333333333334
23432;workout_Retiree;10.0
23433;lunch_Retiree;12.5
23434;dinner_Retiree;19.483333333333334
23435;sleep_Retiree;22.7
23436;workout_Retiree;11.0
23437;lunch_Retiree;13.416666666666666
23438;dinner_Retiree;19.483333333333334
23439;sleep_Retiree;22.216666666666665
23440;breakfast_Retiree;8.666666666666666
23441;workout_Retiree;10.0
23442;lunch_Retiree;12.766666666666667
23443;workout_Retiree;19.0
23444;dinner_Retiree;19.55
23445;sleep_Retiree;23.083333333333332
23446;workout_Retiree;11.0
23447;lunch_Retiree;12.016666666666667
23448;workout_Retiree;16.0
23449;workout_Retiree;18.0
23450;dinner_Retiree;18.55
23451;workout_Retiree;22.0
23452;sleep_Retiree;22.266666666666666
23453;breakfast_Retiree;7.533333333333333
23454;workout_Retiree;10.0
23455;lunch_Retiree;12.866666666666667
23456;dinner_Retiree;19.366666666666667
23457;sleep_Retiree;23.166666666666668
23458;lunch_Retiree;13.6
23459;workout_Retiree;15.0
23460;dinner_Retiree;19.6
23461;sleep_Retiree;22.533333333333335
23462;workout_Retiree;8.0
23463;breakfast_Retiree;8.65
23464;lunch_Retiree;12.4
23465;dinner_Retiree;18.2
23466;sleep_Retiree;23.216666666666665
23467;workout_Retiree;9.0
23468;breakfast_Retiree;9.483333333333333
23469;lunch_Retiree;13.533333333333333
23470;workout_Retiree;16.0
23471;workout_Retiree;17.0
23472;dinner_Retiree;18.65
23473;sleep_Retiree;22.85
23474;breakfast_Retiree;9.866666666666667
23475;workout_Retiree;11.0
23476;lunch_Retiree;12.966666666666667
23477;dinner_Retiree;19.25
23478;sleep_Retiree;22.216666666666665
23479;workout_Retiree;8.0
23480;workout_Retiree;12.0
23481;lunch_Retiree;13.583333333333334
23482;workout_Retiree;17.0
23483;workout_Retiree;19.0
23484;dinner_Retiree;19.733333333333334
23485;sleep_Retiree;22.45
23486;workout_Retiree;7.0
23487;breakfast_Retiree;7.366666666666666
23488;lunch_Retiree;13.3
23489;workout_Retiree;15.0
23490;dinner_Retiree;19.316666666666666
23491;sleep_Retiree;22.016666666666666
23492;workout_Retiree;10.0
23493;lunch_Retiree;13.7
23494;dinner_Retiree;18.0
23495;sleep_Retiree;22.933333333333334
23496;breakfast_Retiree;7.466666666666667
23497;lunch_Retiree;13.083333333333334
23498;workout_Retiree;14.0
23499;dinner_Retiree;19.35
23500;sleep_Retiree;22.433333333333334
23501;workout_Retiree;8.0
23502;breakfast_Retiree;8.883333333333333
23503;lunch_Retiree;12.3
23504;dinner_Retiree;18.183333333333334
23505;workout_Retiree;21.0
23506;sleep_Retiree;23.133333333333333
23507;workout_Retiree;9.0
23508;breakfast_Retiree;9.466666666666667
23509;lunch_Retiree;12.733333333333333
23510;dinner_Retiree;18.083333333333332
23511;sleep_Retiree;23.266666666666666
23512;workout_Retiree;10.0
23513;lunch_Retiree;13.35
23514;dinner_Retiree;18.9
23515;sleep_Retiree;23.25
23516;workout_Retiree;8.0
23517;breakfast_Retiree;9.566666666666666
23518;lunch_Retiree;13.983333333333333
23519;workout_Retiree;15.0
23520;dinner_Retiree;19.533333333333335
23521;workout_Retiree;21.0
23522;sleep_Retiree;22.333333333333332
23523;workout_Retiree;8.0
23524;workout_Retiree;9.0
23525;breakfast_Retiree;9.45
23526;lunch_Retiree;12.4
23527;workout_Retiree;17.0
23528;dinner_Retiree;18.416666666666668
23529;sleep_Retiree;23.45
23530;workout_Retiree;10.0
23531;lunch_Retiree;12.75
23532;workout_Retiree;16.0
23533;dinner_Retiree;18.5
23534;sleep_Retiree;22.483333333333334
23535;breakfast_Retiree;8.383333333333333
23536;lunch_Retiree;12.866666666666667
23537;workout_Retiree;14.0
23538;dinner_Retiree;18.716666666666665
23539;sleep_Retiree;22.15
23540;breakfast_Retiree;7.3
23541;workout_Retiree;8.0
23542;workout_Retiree;12.0
23543;lunch_Retiree;12.583333333333334
23544;workout_Retiree;18.0
23545;dinner_Retiree;19.566666666666666
23546;sleep_Retiree;22.833333333333332
23547;workout_Retiree;9.0
23548;lunch_Retiree;13.4
23549;dinner_Retiree;18.683333333333334
23550;sleep_Retiree;23.183333333333334
23551;workout_Retiree;10.0
23552;lunch_Retiree;12.8
23553;dinner_Retiree;18.466666666666665
23554;sleep_Retiree;22.316666666666666
23555;workout_Retiree;8.0
23556;breakfast_Retiree;8.65
23557;lunch_Retiree;13.133333333333333
23558;workout_Retiree;16.0
23559;dinner_Retiree;18.866666666666667
23560;workout_Retiree;21.0
23561;sleep_Retiree;23.116666666666667
23562;workout_Retiree;10.0
23563;lunch_Retiree;12.883333333333333
23564;workout_Retiree;14.0
23565;workout_Retiree;17.0
23566;workout_Retiree;19.0
23567;dinner_Retiree;19.8
23568;sleep_Retiree;22.083333333333332
23569;breakfast_Retiree;8.6
23570;workout_Retiree;10.0
23571;lunch_Retiree;12.7
23572;workout_Retiree;16.0
23573;dinner_Retiree;18.633333333333333
23574;sleep_Retiree;22.466666666666665
23575;breakfast_Retiree;9.933333333333334
23576;lunch_Retiree;13.933333333333334
23577;workout_Retiree;15.0
23578;dinner_Retiree;19.416666666666668
23579;sleep_Retiree;22.6
23580;breakfast_Retiree;7.383333333333334
23581;workout_Retiree;8.0
23582;lunch_Retiree;13.183333333333334
23583;dinner_Retiree;18.6
23584;sleep_Retiree;22.583333333333332
23585;breakfast_Retiree;7.816666666666666
23586;workout_Retiree;9.0
23587;lunch_Retiree;12.216666666666667
23588;dinner_Retiree;18.083333333333332
23589;breakfast_Workaholic;7.116666666666666
23590;lunch_Workaholic;12.983333333333333
23591;work_Workaholic;8.25
23592;dinner_Workaholic;19.416666666666668
23593;sleep_Workaholic;23.0
23594;breakfast_Workaholic;7.066666666666666
23595;lunch_Workaholic;12.483333333333333
23596;work_Workaholic;8.4
23597;dinner_Workaholic;19.633333333333333
23598;sleep_Workaholic;23.0
23599;breakfast_Workaholic;7.333333333333333
23600;lunch_Workaholic;12.616666666666667
23601;work_Workaholic;8.05
23602;dinner_Workaholic;18.3
23603;sleep_Workaholic;23.0
23604;breakfast_Workaholic;7.15
23605;lunch_Workaholic;12.216666666666667
23606;work_Workaholic;8.0
23607;sleep_Workaholic;23.0
23608;breakfast_Workaholic;7.366666666666666
23609;lunch_Workaholic;12.016666666666667
23610;dinner_Workaholic;18.1
23611;sleep_Workaholic;23.0
23612;breakfast_Workaholic;7.2
23613;lunch_Workaholic;12.416666666666666
23614;work_Workaholic;8.833333333333334
23615;sleep_Workaholic;23.0
23616;breakfast_Workaholic;7.283333333333333
23617;lunch_Workaholic;12.733333333333333
23618;work_Workaholic;8.0
23619;dinner_Workaholic;18.6
23620;sleep_Workaholic;23.0
23621;breakfast_Workaholic;7.483333333333333
23622;workout_Workaholic;8.0
23623;lunch_Workaholic;12.4
23624;dinner_Workaholic;19.533333333333335
23625;sleep_Workaholic;23.0
23626;breakfast_Workaholic;7.433333333333334
23627;lunch_Workaholic;12.466666666666667
23628;work_Workaholic;8.216666666666667
23629;sleep_Workaholic;23.0
23630;breakfast_Workaholic;7.0
23631;lunch_Workaholic;12.466666666666667
23632;work_Workaholic;8.316666666666666
23633;sleep_Workaholic;23.0
23634;breakfast_Workaholic;7.333333333333333
23635;lunch_Workaholic;12.083333333333334
23636;work_Workaholic;8.25
23637;dinner_Workaholic;19.05
23638;sleep_Workaholic;23.0
23639;workout_Workaholic;6.0
23640;breakfast_Workaholic;7.183333333333334
23641;lunch_Workaholic;12.633333333333333
23642;dinner_Workaholic;18.933333333333334
23643;sleep_Workaholic;23.0
23644;workout_Workaholic;6.0
23645;breakfast_Workaholic;7.466666666666667
23646;lunch_Workaholic;12.283333333333333
23647;work_Workaholic;8.65
23648;sleep_Workaholic;23.0
23649;breakfast_Workaholic;7.216666666666667
23650;lunch_Workaholic;12.116666666666667
23651;work_Workaholic;8.983333333333333
23652;dinner_Workaholic;19.35
23653;sleep_Workaholic;23.0
23654;workout_Workaholic;6.0
23655;breakfast_Workaholic;7.116666666666666
23656;lunch_Workaholic;12.983333333333333
23657;work_Workaholic;8.55
23658;sleep_Workaholic;23.0
23659;workout_Workaholic;6.0
23660;breakfast_Workaholic;7.416666666666667
23661;lunch_Workaholic;12.7
23662;work_Workaholic;8.266666666666667
23663;dinner_Workaholic;19.366666666666667
23664;sleep_Workaholic;23.0
23665;workout_Workaholic;6.0
23666;breakfast_Workaholic;7.166666666666667
23667;lunch_Workaholic;12.75
23668;work_Workaholic;8.583333333333334
23669;dinner_Workaholic;19.8
23670;sleep_Workaholic;23.0
23671;breakfast_Workaholic;7.05
23672;lunch_Workaholic;12.95
23673;work_Workaholic;8.666666666666666
23674;dinner_Workaholic;19.616666666666667
23675;sleep_Workaholic;23.0
23676;workout_Workaholic;6.0
23677;breakfast_Workaholic;7.266666666666667
23678;lunch_Workaholic;12.616666666666667
23679;dinner_Workaholic;19.166666666666668
23680;sleep_Workaholic;23.0
23681;workout_Workaholic;6.0
23682;breakfast_Workaholic;7.233333333333333
23683;lunch_Workaholic;12.266666666666667
23684;work_Workaholic;8.266666666666667
23685;dinner_Workaholic;19.233333333333334
23686;sleep_Workaholic;23.0
23687;workout_Workaholic;6.0
23688;breakfast_Workaholic;7.333333333333333
23689;lunch_Workaholic;12.616666666666667
23690;work_Workaholic;8.683333333333334
23691;dinner_Workaholic;19.95
23692;sleep_Workaholic;23.0
23693;workout_Workaholic;6.0
23694;breakfast_Workaholic;7.35
23695;lunch_Workaholic;12.883333333333333
23696;work_Workaholic;8.25
23697;dinner_Workaholic;18.916666666666668
23698;sleep_Workaholic;23.0
23699;workout_Workaholic;6.0
23700;breakfast_Workaholic;7.333333333333333
23701;lunch_Workaholic;12.816666666666666
23702;work_Workaholic;8.183333333333334
23703;dinner_Workaholic;19.966666666666665
23704;sleep_Workaholic;23.0
23705;breakfast_Workaholic;7.0
23706;lunch_Workaholic;12.3
23707;work_Workaholic;8.4
23708;sleep_Workaholic;23.0
23709;workout_Workaholic;6.0
23710;breakfast_Workaholic;7.4
23711;lunch_Workaholic;12.733333333333333
23712;work_Workaholic;8.883333333333333
23713;sleep_Workaholic;23.0
23714;workout_Workaholic;6.0
23715;breakfast_Workaholic;7.283333333333333
23716;lunch_Workaholic;12.983333333333333
23717;dinner_Workaholic;18.633333333333333
23718;sleep_Workaholic;23.0
23719;workout_Workaholic;6.0
23720;breakfast_Workaholic;7.333333333333333
23721;lunch_Workaholic;12.75
23722;work_Workaholic;8.583333333333334
23723;dinner_Workaholic;19.366666666666667
23724;sleep_Workaholic;23.0
23725;workout_Workaholic;6.0
23726;breakfast_Workaholic;7.183333333333334
23727;lunch_Workaholic;12.533333333333333
23728;work_Workaholic;8.383333333333333
23729;dinner_Workaholic;18.383333333333333
23730;sleep_Workaholic;23.0
23731;workout_Workaholic;6.0
23732;breakfast_Workaholic;7.216666666666667
23733;lunch_Workaholic;12.383333333333333
23734;work_Workaholic;8.55
23735;dinner_Workaholic;19.616666666666667
23736;sleep_Workaholic;23.0
23737;breakfast_Workaholic;7.466666666666667
23738;lunch_Workaholic;12.05
23739;work_Workaholic;8.216666666666667
23740;dinner_Workaholic;18.3
23741;sleep_Workaholic;23.0
23742;workout_Workaholic;6.0
23743;breakfast_Workaholic;7.033333333333333
23744;lunch_Workaholic;12.4
23745;work_Workaholic;8.8
23746;sleep_Workaholic;23.0
23747;workout_Workaholic;6.0
23748;breakfast_Workaholic;7.1
23749;lunch_Workaholic;12.633333333333333
23750;work_Workaholic;8.233333333333333
23751;dinner_Workaholic;19.216666666666665
23752;sleep_Workaholic;23.0
23753;breakfast_Workaholic;7.05
23754;lunch_Workaholic;12.183333333333334
23755;dinner_Workaholic;18.15
23756;sleep_Workaholic;23.0
23757;workout_Workaholic;6.0
23758;breakfast_Workaholic;7.05
23759;lunch_Workaholic;12.883333333333333
23760;work_Workaholic;8.9
23761;sleep_Workaholic;23.0
23762;breakfast_Workaholic;7.133333333333334
23763;lunch_Workaholic;12.15
23764;work_Workaholic;8.6
23765;sleep_Workaholic;23.0
23766;breakfast_Workaholic;7.333333333333333
23767;lunch_Workaholic;12.816666666666666
23768;work_Workaholic;8.5
23769;sleep_Workaholic;23.0
23770;breakfast_Workaholic;7.35
23771;lunch_Workaholic;12.766666666666667
23772;work_Workaholic;8.9
23773;sleep_Workaholic;23.0
23774;breakfast_Workaholic;7.2
23775;lunch_Workaholic;12.433333333333334
23776;work_Workaholic;8.933333333333334
23777;sleep_Workaholic;23.0
23778;breakfast_Workaholic;7.266666666666667
23779;lunch_Workaholic;12.133333333333333
23780;work_Workaholic;8.266666666666667
23781;dinner_Workaholic;19.95
23782;sleep_Workaholic;23.0
23783;breakfast_Workaholic;7.216666666666667
23784;workout_Workaholic;9.0
23785;lunch_Workaholic;12.7
23786;workout_Workaholic;14.0
23787;dinner_Workaholic;18.366666666666667
23788;sleep_Workaholic;23.0
23789;breakfast_Workaholic;7.466666666666667
23790;lunch_Workaholic;12.55
23791;work_Workaholic;8.166666666666666
23792;dinner_Workaholic;19.9
23793;sleep_Workaholic;23.0
23794;breakfast_Workaholic;7.233333333333333
23795;lunch_Workaholic;12.433333333333334
23796;work_Workaholic;8.116666666666667
23797;dinner_Workaholic;18.1
23798;sleep_Workaholic;23.0
23799;breakfast_Workaholic;7.483333333333333
23800;lunch_Workaholic;12.083333333333334
23801;work_Workaholic;8.316666666666666
23802;dinner_Workaholic;19.75
23803;sleep_Workaholic;23.0
23804;breakfast_Workaholic;7.1
23805;lunch_Workaholic;12.25
23806;work_Workaholic;8.733333333333333
23807;sleep_Workaholic;23.0
23808;breakfast_Workaholic;7.216666666666667
23809;lunch_Workaholic;12.3
23810;work_Workaholic;8.7
23811;sleep_Workaholic;23.0
23812;breakfast_Workaholic;7.333333333333333
23813;lunch_Workaholic;12.15
23814;work_Workaholic;8.933333333333334
23815;sleep_Workaholic;23.0
23816;breakfast_Workaholic;7.433333333333334
23817;workout_Workaholic;8.0
23818;lunch_Workaholic;12.033333333333333
23819;dinner_Workaholic;19.133333333333333
23820;sleep_Workaholic;23.0
23821;breakfast_Workaholic;7.133333333333334
23822;lunch_Workaholic;12.75
23823;work_Workaholic;8.3
23824;sleep_Workaholic;23.0
23825;breakfast_Workaholic;7.383333333333334
23826;lunch_Workaholic;12.933333333333334
23827;work_Workaholic;8.45
23828;dinner_Workaholic;19.266666666666666
23829;sleep_Workaholic;23.0
23830;breakfast_Workaholic;7.416666666666667
23831;lunch_Workaholic;12.65
23832;work_Workaholic;8.583333333333334
23833;dinner_Workaholic;19.15
23834;sleep_Workaholic;23.0
23835;breakfast_Workaholic;7.066666666666666
23836;lunch_Workaholic;12.866666666666667
23837;work_Workaholic;8.5
23838;dinner_Workaholic;19.683333333333334
23839;sleep_Workaholic;23.0
23840;breakfast_Workaholic;7.233333333333333
23841;lunch_Workaholic;12.716666666666667
23842;work_Workaholic;8.366666666666667
23843;sleep_Workaholic;23.0
23844;breakfast_Workaholic;7.4
23845;lunch_Workaholic;12.45
23846;work_Workaholic;8.583333333333334
23847;dinner_Workaholic;18.583333333333332
23848;sleep_Workaholic;23.0
23849;breakfast_Workaholic;7.45
23850;lunch_Workaholic;12.916666666666666
23851;dinner_Workaholic;18.133333333333333
23852;sleep_Workaholic;23.0
23853;breakfast_Workaholic;7.416666666666667
23854;lunch_Workaholic;12.4
23855;work_Workaholic;8.116666666666667
23856;sleep_Workaholic;23.0
23857;breakfast_Workaholic;7.316666666666666
23858;lunch_Workaholic;12.916666666666666
23859;work_Workaholic;8.383333333333333
23860;dinner_Workaholic;19.266666666666666
23861;sleep_Workaholic;23.0
23862;breakfast_Workaholic;7.283333333333333
23863;lunch_Workaholic;12.183333333333334
23864;work_Workaholic;8.533333333333333
23865;dinner_Workaholic;19.016666666666666
23866;sleep_Workaholic;23.0
23867;breakfast_Workaholic;7.233333333333333
23868;lunch_Workaholic;12.5
23869;work_Workaholic;8.616666666666667
23870;dinner_Workaholic;19.983333333333334
23871;sleep_Workaholic;23.0
23872;breakfast_Workaholic;7.383333333333334
23873;lunch_Workaholic;12.95
23874;work_Workaholic;8.05
23875;dinner_Workaholic;18.1
23876;sleep_Workaholic;23.0
23877;breakfast_Workaholic;7.35
23878;lunch_Workaholic;12.8
23879;work_Workaholic;8.766666666666667
23880;sleep_Workaholic;23.0
23881;breakfast_Workaholic;7.4
23882;lunch_Workaholic;12.933333333333334
23883;dinner_Workaholic;18.8
23884;sleep_Workaholic;23.0
23885;breakfast_Workaholic;7.483333333333333
23886;lunch_Workaholic;12.966666666666667
23887;work_Workaholic;8.033333333333333
23888;dinner_Workaholic;19.916666666666668
23889;sleep_Workaholic;23.0
23890;workout_Workaholic;6.0
23891;breakfast_Workaholic;7.033333333333333
23892;lunch_Workaholic;12.283333333333333
23893;work_Workaholic;8.65
23894;dinner_Workaholic;18.833333333333332
23895;sleep_Workaholic;23.0
23896;breakfast_Workaholic;7.283333333333333
23897;lunch_Workaholic;12.383333333333333
23898;work_Workaholic;8.966666666666667
23899;sleep_Workaholic;23.0
23900;breakfast_Workaholic;7.433333333333334
23901;lunch_Workaholic;12.75
23902;work_Workaholic;8.9
23903;sleep_Workaholic;23.0
23904;breakfast_Workaholic;7.433333333333334
23905;lunch_Workaholic;12.866666666666667
23906;work_Workaholic;8.483333333333333
23907;sleep_Workaholic;23.0
23908;breakfast_Workaholic;7.416666666666667
23909;lunch_Workaholic;12.933333333333334
23910;work_Workaholic;8.133333333333333
23911;sleep_Workaholic;23.0
23912;breakfast_Workaholic;7.233333333333333
23913;lunch_Workaholic;12.116666666666667
23914;dinner_Workaholic;18.516666666666666
23915;sleep_Workaholic;23.0
23916;breakfast_Workaholic;7.383333333333334
23917;lunch_Workaholic;12.7
23918;work_Workaholic;8.7
23919;sleep_Workaholic;23.0
23920;breakfast_Workaholic;7.183333333333334
23921;lunch_Workaholic;12.416666666666666
23922;work_Workaholic;8.433333333333334
23923;dinner_Workaholic;19.333333333333332
23924;sleep_Workaholic;23.0
23925;breakfast_Workaholic;7.45
23926;lunch_Workaholic;12.583333333333334
23927;work_Workaholic;8.8
23928;dinner_Workaholic;19.483333333333334
23929;sleep_Workaholic;23.0
23930;breakfast_Workaholic;7.1
23931;lunch_Workaholic;12.966666666666667
23932;work_Workaholic;8.233333333333333
23933;dinner_Workaholic;18.683333333333334
23934;sleep_Workaholic;23.0
23935;breakfast_Workaholic;7.2
23936;lunch_Workaholic;12.333333333333334
23937;work_Workaholic;8.533333333333333
23938;sleep_Workaholic;23.0
23939;workout_Workaholic;6.0
23940;breakfast_Workaholic;7.083333333333333
23941;lunch_Workaholic;12.55
23942;work_Workaholic;8.566666666666666
23943;dinner_Workaholic;18.866666666666667
23944;sleep_Workaholic;23.0
23945;breakfast_Workaholic;7.183333333333334
23946;lunch_Workaholic;12.916666666666666
23947;dinner_Workaholic;19.783333333333335
23948;sleep_Workaholic;23.0
23949;breakfast_Workaholic;7.466666666666667
23950;lunch_Workaholic;12.216666666666667
23951;work_Workaholic;8.166666666666666
23952;dinner_Workaholic;19.566666666666666
23953;sleep_Workaholic;23.0
23954;breakfast_Workaholic;7.05
23955;lunch_Workaholic;12.783333333333333
23956;work_Workaholic;8.95
23957;dinner_Workaholic;19.816666666666666
23958;sleep_Workaholic;23.0
23959;breakfast_Workaholic;7.1
23960;lunch_Workaholic;12.233333333333333
23961;work_Workaholic;8.3
23962;dinner_Workaholic;18.55
23963;sleep_Workaholic;23.0
23964;breakfast_Workaholic;7.45
23965;lunch_Workaholic;12.5
23966;work_Workaholic;8.2
23967;dinner_Workaholic;19.733333333333334
23968;sleep_Workaholic;23.0
23969;breakfast_Workaholic;7.483333333333333
23970;lunch_Workaholic;12.716666666666667
23971;work_Workaholic;8.116666666666667
23972;dinner_Workaholic;19.55
23973;sleep_Workaholic;23.0
23974;breakfast_Workaholic;7.1
23975;lunch_Workaholic;12.75
23976;work_Workaholic;8.8
23977;sleep_Workaholic;23.0
23978;breakfast_Workaholic;7.116666666666666
23979;lunch_Workaholic;12.333333333333334
23980;dinner_Workaholic;18.65
23981;sleep_Workaholic;23.0
23982;breakfast_Workaholic;7.366666666666666
23983;lunch_Workaholic;12.983333333333333
23984;work_Workaholic;8.916666666666666
23985;sleep_Workaholic;23.0
23986;breakfast_Workaholic;7.333333333333333
23987;lunch_Workaholic;12.466666666666667
23988;work_Workaholic;8.333333333333334
23989;sleep_Workaholic;23.0
23990;breakfast_Workaholic;7.116666666666666
23991;lunch_Workaholic;12.3
23992;work_Workaholic;8.916666666666666
23993;dinner_Workaholic;19.883333333333333
23994;sleep_Workaholic;23.0
23995;breakfast_Workaholic;7.166666666666667
23996;lunch_Workaholic;12.1
23997;work_Workaholic;8.483333333333333
23998;dinner_Workaholic;19.9
23999;breakfast_Arnold;8.15
24000;lunch_Arnold;12.433333333333334
24001;work_Arnold;9.05
24002;dinner_Arnold;20.483333333333334
24003;sleep_Arnold;22.183333333333334
24004;breakfast_Arnold;8.283333333333333
24005;lunch_Arnold;13.35
24006;work_Arnold;9.0
24007;dinner_Arnold;19.533333333333335
24008;sleep_Arnold;22.95
24009;breakfast_Arnold;8.15
24010;workout_Arnold;13.0
24011;dinner_Arnold;19.6
24012;sleep_Arnold;22.716666666666665
24013;breakfast_Arnold;8.833333333333334
24014;lunch_Arnold;12.833333333333334
24015;workout_Arnold;20.0
24016;sleep_Arnold;22.266666666666666
24017;breakfast_Arnold;8.95
24018;lunch_Arnold;12.65
24019;workout_Arnold;16.0
24020;dinner_Arnold;19.366666666666667
24021;sleep_Arnold;22.966666666666665
24022;breakfast_Arnold;8.783333333333333
24023;lunch_Arnold;12.283333333333333
24024;work_Arnold;9.116666666666667
24025;dinner_Arnold;20.15
24026;sleep_Arnold;22.466666666666665
24027;breakfast_Arnold;8.566666666666666
24028;lunch_Arnold;12.266666666666667
24029;work_Arnold;9.466666666666667
24030;dinner_Arnold;20.483333333333334
24031;sleep_Arnold;22.65
24032;workout_Arnold;8.0
24033;lunch_Arnold;13.266666666666667
24034;workout_Arnold;14.0
24035;workout_Arnold;16.0
24036;workout_Arnold;18.0
24037;dinner_Arnold;20.033333333333335
24038;sleep_Arnold;22.416666666666668
24039;breakfast_Arnold;8.4
24040;workout_Arnold;9.0
24041;workout_Arnold;10.0
24042;lunch_Arnold;13.033333333333333
24043;workout_Arnold;15.0
24044;dinner_Arnold;20.066666666666666
24045;sleep_Arnold;22.433333333333334
24046;breakfast_Arnold;8.383333333333333
24047;workout_Arnold;9.0
24048;lunch_Arnold;12.35
24049;dinner_Arnold;19.266666666666666
24050;sleep_Arnold;22.733333333333334
24051;workout_Arnold;8.0
24052;breakfast_Arnold;8.716666666666667
24053;workout_Arnold;11.0
24054;lunch_Arnold;13.283333333333333
24055;workout_Arnold;16.0
24056;workout_Arnold;17.0
24057;dinner_Arnold;19.4
24058;sleep_Arnold;22.216666666666665
24059;breakfast_Arnold;8.116666666666667
24060;lunch_Arnold;13.183333333333334
24061;dinner_Arnold;19.016666666666666
24062;sleep_Arnold;22.466666666666665
24063;workout_Arnold;8.0
24064;lunch_Arnold;12.366666666666667
24065;work_Arnold;9.066666666666666
24066;dinner_Arnold;19.516666666666666
24067;sleep_Arnold;22.466666666666665
24068;breakfast_Arnold;8.65
24069;lunch_Arnold;12.95
24070;work_Arnold;9.0
24071;dinner_Arnold;19.516666666666666
24072;sleep_Arnold;22.716666666666665
24073;workout_Arnold;8.0
24074;workout_Arnold;10.0
24075;lunch_Arnold;12.783333333333333
24076;workout_Arnold;14.0
24077;workout_Arnold;17.0
24078;workout_Arnold;19.0
24079;sleep_Arnold;22.616666666666667
24080;workout_Arnold;8.0
24081;lunch_Arnold;13.3
24082;work_Arnold;9.133333333333333
24083;dinner_Arnold;19.383333333333333
24084;sleep_Arnold;22.316666666666666
24085;breakfast_Arnold;8.216666666666667
24086;workout_Arnold;10.0
24087;workout_Arnold;12.0
24088;lunch_Arnold;13.483333333333333
24089;dinner_Arnold;19.133333333333333
24090;sleep_Arnold;22.883333333333333
24091;workout_Arnold;8.0
24092;workout_Arnold;12.0
24093;workout_Arnold;13.0
24094;workout_Arnold;18.0
24095;workout_Arnold;19.0
24096;dinner_Arnold;19.833333333333332
24097;sleep_Arnold;22.4
24098;workout_Arnold;7.0
24099;breakfast_Arnold;8.15
24100;workout_Arnold;12.0
24101;lunch_Arnold;13.366666666666667
24102;workout_Arnold;14.0
24103;workout_Arnold;15.0
24104;workout_Arnold;16.0
24105;workout_Arnold;18.0
24106;workout_Arnold;20.0
24107;sleep_Arnold;22.583333333333332
24108;workout_Arnold;8.0
24109;breakfast_Arnold;8.916666666666666
24110;lunch_Arnold;13.416666666666666
24111;work_Arnold;9.333333333333334
24112;dinner_Arnold;19.433333333333334
24113;sleep_Arnold;22.316666666666666
24114;workout_Arnold;8.0
24115;breakfast_Arnold;8.85
24116;lunch_Arnold;13.466666666666667
24117;work_Arnold;9.183333333333334
24118;dinner_Arnold;19.316666666666666
24119;sleep_Arnold;22.3
24120;workout_Arnold;8.0
24121;breakfast_Arnold;8.566666666666666
24122;workout_Arnold;11.0
24123;workout_Arnold;12.0
24124;lunch_Arnold;12.983333333333333
24125;workout_Arnold;14.0
24126;workout_Arnold;16.0
24127;workout_Arnold;19.0
24128;workout_Arnold;20.0
24129;workout_Arnold;21.0
24130;sleep_Arnold;22.333333333333332
24131;workout_Arnold;8.0
24132;workout_Arnold;9.0
24133;lunch_Arnold;13.416666666666666
24134;workout_Arnold;19.0
24135;sleep_Arnold;22.416666666666668
24136;workout_Arnold;8.0
24137;workout_Arnold;9.0
24138;lunch_Arnold;12.533333333333333
24139;workout_Arnold;16.0
24140;workout_Arnold;19.0
24141;sleep_Arnold;22.383333333333333
24142;workout_Arnold;7.0
24143;breakfast_Arnold;8.133333333333333
24144;workout_Arnold;12.0
24145;lunch_Arnold;12.583333333333334
24146;workout_Arnold;14.0
24147;workout_Arnold;18.0
24148;workout_Arnold;19.0
24149;dinner_Arnold;20.366666666666667
24150;workout_Arnold;21.0
24151;sleep_Arnold;22.95
24152;workout_Arnold;8.0
24153;breakfast_Arnold;8.55
24154;workout_Arnold;11.0
24155;lunch_Arnold;13.433333333333334
24156;workout_Arnold;17.0
24157;workout_Arnold;18.0
24158;dinner_Arnold;19.733333333333334
24159;workout_Arnold;22.0
24160;sleep_Arnold;22.516666666666666
24161;breakfast_Arnold;8.933333333333334
24162;lunch_Arnold;12.016666666666667
24163;work_Arnold;9.35
24164;dinner_Arnold;20.116666666666667
24165;sleep_Arnold;22.2
24166;workout_Arnold;8.0
24167;lunch_Arnold;12.55
24168;work_Arnold;9.416666666666666
24169;dinner_Arnold;19.45
24170;workout_Arnold;21.0
24171;sleep_Arnold;22.516666666666666
24172;workout_Arnold;8.0
24173;workout_Arnold;11.0
24174;lunch_Arnold;12.133333333333333
24175;workout_Arnold;17.0
24176;workout_Arnold;19.0
24177;sleep_Arnold;22.6
24178;breakfast_Arnold;8.483333333333333
24179;workout_Arnold;9.0
